Step,Value
13,0.7532636523246765
17,0.5355485081672668
19,0.575896680355072
32,0.5106871128082275
45,0.5458918213844299
50,0.4380579888820648
54,0.45523321628570557
56,0.5134363770484924
70,0.5405398607254028
71,0.4684353768825531
97,0.48149222135543823
105,0.49283528327941895
116,0.3854382336139679
121,0.4218626022338867
128,0.44705528020858765
133,0.40217363834381104
154,0.3480358123779297
159,0.41635793447494507
162,0.4508986473083496
182,0.38389238715171814
185,0.33348536491394043
194,0.35159847140312195
197,0.4033466577529907
206,0.28328898549079895
210,0.30601346492767334
212,0.3809034526348114
230,0.3953925371170044
232,0.4163176715373993
237,0.3216646909713745
253,0.34160348773002625
254,0.3198809325695038
281,0.5529603958129883
283,0.4164354205131531
287,0.2892802953720093
293,0.3179144859313965
296,0.22273646295070648
298,0.3158162534236908
314,0.3203171491622925
315,0.31539005041122437
323,0.31411662697792053
324,0.3063291907310486
325,0.2519720494747162
330,0.516228199005127
341,0.34304341673851013
343,0.38904866576194763
346,0.41403982043266296
347,0.3041442334651947
372,0.30812186002731323
374,0.3016814589500427
380,0.44075459241867065
385,0.32520613074302673
407,0.31070780754089355
434,0.3341715931892395
451,0.32650288939476013
458,0.5990723967552185
467,0.34318095445632935
487,0.35948261618614197
494,0.25404226779937744
498,0.3571990430355072
524,0.340484619140625
528,0.35974058508872986
542,0.26750585436820984
559,0.23573914170265198
561,0.227094829082489
572,0.24998238682746887
578,0.22029869258403778
581,0.25645673274993896
592,0.1922888606786728
609,0.285296767950058
614,0.25055891275405884
630,0.24570195376873016
641,0.28832411766052246
655,0.24439947307109833
660,0.2861008644104004
665,0.21484525501728058
680,0.32553553581237793
686,0.2214621752500534
687,0.3371008634567261
689,0.3412087857723236
691,0.22876368463039398
699,0.29836076498031616
704,0.2761484980583191
712,0.24783599376678467
714,0.29069724678993225
721,0.2927045226097107
724,0.34209221601486206
727,0.22322294116020203
733,0.20514723658561707
737,0.28607502579689026
738,0.2494632452726364
756,0.23386028409004211
758,0.3291398882865906
770,0.20060686767101288
787,0.17111407220363617
788,0.2813911437988281
808,0.22546875476837158
816,0.21079474687576294
823,0.31023216247558594
832,0.1642625480890274
846,0.2243393510580063
847,0.29432857036590576
848,0.23117342591285706
849,0.2601601481437683
859,0.21539783477783203
866,0.2723565697669983
878,0.24650752544403076
892,0.30079591274261475
900,0.24641498923301697
901,0.22357437014579773
902,0.19451022148132324
903,0.24955587089061737
909,0.22405505180358887
926,0.2279999554157257
933,0.24350444972515106
955,0.23720702528953552
958,0.26576972007751465
960,0.19579419493675232
962,0.23061798512935638
998,0.29264751076698303
1003,0.1409130096435547
1004,0.16368114948272705
1013,0.3741320073604584
1015,0.23542922735214233
1020,0.24560707807540894
1032,0.24691955745220184
1034,0.33158865571022034
1072,0.24696694314479828
1076,0.15362012386322021
1090,0.25180694460868835
1116,0.2708328366279602
1132,0.2989555597305298
1139,0.27467578649520874
1147,0.23281395435333252
1150,0.20460376143455505
1177,0.22683045268058777
