Step,Value
0,0.8383644819259644
41,0.4361721873283386
45,0.5672211050987244
52,0.43833494186401367
57,0.5873509645462036
59,0.49444112181663513
63,0.39971286058425903
66,0.3793017566204071
70,0.44078952074050903
74,0.5781781077384949
78,0.5248595476150513
82,0.37673792243003845
114,0.5455302596092224
118,0.3789815902709961
119,0.40489739179611206
135,0.4257150888442993
136,0.441484272480011
145,0.47013065218925476
149,0.4779183268547058
161,0.49867528676986694
168,0.33689063787460327
181,0.3924858570098877
185,0.4241609275341034
202,0.3910185992717743
212,0.3713683784008026
219,0.3265974819660187
233,0.36699551343917847
237,0.2724783420562744
238,0.33428263664245605
243,0.40081119537353516
266,0.4722523093223572
271,0.3019333481788635
272,0.2960127294063568
312,0.39869242906570435
318,0.3573722839355469
321,0.3040173649787903
328,0.30269914865493774
329,0.29907387495040894
346,0.3805427551269531
351,0.33668169379234314
361,0.3267788887023926
383,0.37212300300598145
388,0.2575434446334839
412,0.3661458492279053
427,0.3912730813026428
442,0.2539184093475342
461,0.2438701093196869
491,0.2542465329170227
492,0.2691493630409241
499,0.3054843842983246
501,0.25933462381362915
503,0.30064281821250916
514,0.33759772777557373
532,0.32163307070732117
533,0.25402408838272095
559,0.22169236838817596
569,0.2824048399925232
570,0.335458368062973
579,0.34195923805236816
582,0.344402015209198
589,0.1954869031906128
592,0.31652700901031494
602,0.2641580402851105
614,0.18027040362358093
623,0.23354074358940125
639,0.25866013765335083
655,0.2883673310279846
661,0.2166195809841156
662,0.28330644965171814
665,0.22325915098190308
667,0.21543996036052704
668,0.2118041217327118
672,0.27614691853523254
676,0.3093720078468323
685,0.35531339049339294
694,0.21569517254829407
703,0.2989553213119507
706,0.20130467414855957
722,0.22344490885734558
747,0.22526566684246063
748,0.3150545358657837
751,0.3644952178001404
757,0.1661975085735321
760,0.3597068190574646
763,0.22500531375408173
774,0.24635598063468933
782,0.22703461349010468
789,0.20746588706970215
797,0.2717415988445282
807,0.23477427661418915
809,0.24671725928783417
814,0.31076475977897644
818,0.2085086703300476
824,0.2786751985549927
834,0.31877151131629944
859,0.30601274967193604
861,0.22690628468990326
881,0.2224389910697937
884,0.14614340662956238
896,0.17960934340953827
898,0.24385154247283936
902,0.18217337131500244
907,0.27033448219299316
910,0.20061008632183075
912,0.2266319990158081
914,0.25531256198883057
919,0.2796590328216553
921,0.24333295226097107
937,0.16951438784599304
947,0.2787967622280121
959,0.33428820967674255
974,0.21042317152023315
979,0.20470593869686127
985,0.18970823287963867
986,0.23275822401046753
992,0.25351208448410034
998,0.277424156665802
1002,0.23150527477264404
1003,0.21618634462356567
1009,0.264615923166275
1019,0.17962609231472015
1028,0.2183198779821396
1032,0.2568880319595337
1037,0.2838010787963867
1058,0.2695164084434509
1060,0.13228443264961243
1063,0.20429740846157074
1085,0.26584112644195557
1092,0.36423277854919434
1095,0.20863410830497742
1098,0.26900967955589294
1100,0.22030268609523773
1101,0.282201886177063
1108,0.17524731159210205
1117,0.21347229182720184
1119,0.23625990748405457
1152,0.21773676574230194
1167,0.22511810064315796
1178,0.2665821313858032
1180,0.2764608561992645
1181,0.2187027931213379
1189,0.29510676860809326
1191,0.23061752319335938
1203,0.19829511642456055
1206,0.14784638583660126
1212,0.19336454570293427
1216,0.1590965986251831
1217,0.2770196497440338
1218,0.2744745910167694
1229,0.23766836524009705
1233,0.09909558296203613
1238,0.2555161714553833
1239,0.14244388043880463
1241,0.21693523228168488
1247,0.17523491382598877
1256,0.27023106813430786
1264,0.20797991752624512
1281,0.293687105178833
1296,0.1427440345287323
1299,0.21581578254699707
1344,0.1915682554244995
1350,0.14713868498802185
1359,0.23306505382061005
1384,0.2670148015022278
1397,0.23986409604549408
1407,0.2506624162197113
1412,0.20250289142131805
1417,0.17730772495269775
1421,0.2969229817390442
1447,0.18782034516334534
1453,0.1923656165599823
1484,0.16175751388072968
1487,0.21785640716552734
1488,0.21917620301246643
1501,0.24853281676769257
1507,0.15015244483947754
1509,0.16599172353744507
1513,0.2293003499507904
1531,0.38588565587997437
1535,0.19312503933906555
1537,0.1396799087524414
1548,0.2502010762691498
1550,0.18912038207054138
1551,0.22536733746528625
1556,0.2675067186355591
1560,0.17294733226299286
1570,0.14925363659858704
1579,0.28549283742904663
1585,0.13796578347682953
1589,0.10949759185314178
1606,0.1466292142868042
1612,0.1946258842945099
1614,0.16132044792175293
1622,0.30122074484825134
1625,0.207261323928833
1632,0.22820091247558594
1633,0.10075591504573822
1657,0.15557104349136353
1660,0.16861329972743988
1666,0.1751626431941986
1682,0.2597152888774872
1684,0.2787460684776306
1685,0.17431282997131348
1688,0.18496820330619812
