Step,Value
2,0.6681627631187439
5,0.6675154566764832
9,0.6451320648193359
65,0.7183083295822144
66,0.48347777128219604
73,0.5645531415939331
82,0.6054437160491943
89,0.5939713716506958
93,0.5545702576637268
94,0.6168745756149292
104,0.533566951751709
115,0.5426780581474304
119,0.5970549583435059
122,0.5199499130249023
129,0.4344782531261444
132,0.5652865171432495
135,0.43244993686676025
143,0.5490038394927979
144,0.5125085711479187
146,0.6233837008476257
147,0.5342217683792114
158,0.4571341872215271
170,0.5640490055084229
173,0.4869759976863861
180,0.5333418846130371
181,0.5749427080154419
191,0.47997164726257324
200,0.6248822808265686
201,0.6402209401130676
207,0.5444998145103455
215,0.5080756545066833
239,0.42420217394828796
247,0.5789724588394165
248,0.4856547713279724
251,0.6838610768318176
252,0.5992549657821655
260,0.4927470088005066
261,0.5593748092651367
265,0.5155591368675232
270,0.5765453577041626
276,0.46645697951316833
279,0.43973809480667114
286,0.47469234466552734
296,0.4090525507926941
308,0.4571726322174072
312,0.5121031403541565
314,0.5348394513130188
335,0.5446815490722656
348,0.47566017508506775
350,0.5298629403114319
382,0.5155397653579712
392,0.421670138835907
399,0.5298724174499512
400,0.4638838768005371
401,0.5837824940681458
403,0.5282037258148193
408,0.5355200171470642
409,0.5363739728927612
434,0.4900537431240082
441,0.5728814005851746
446,0.47067946195602417
452,0.5342192649841309
453,0.42096465826034546
456,0.5595836639404297
462,0.5787930488586426
477,0.5929136276245117
497,0.4149383008480072
506,0.3851199150085449
507,0.6233164072036743
514,0.36923080682754517
517,0.4970497488975525
518,0.3942285478115082
519,0.6563332676887512
533,0.4395471215248108
566,0.36863765120506287
577,0.5480713844299316
589,0.4128240942955017
601,0.48635536432266235
623,0.499201238155365
627,0.46382448077201843
639,0.46775174140930176
647,0.49209433794021606
674,0.4575863182544708
685,0.4277116656303406
687,0.3588884770870209
708,0.39679834246635437
734,0.4592871069908142
736,0.4372656047344208
740,0.40803003311157227
744,0.3608115613460541
747,0.5317556262016296
751,0.4015282988548279
756,0.4887678027153015
780,0.388011634349823
783,0.4895719885826111
799,0.5204718112945557
801,0.4704229533672333
811,0.42129310965538025
813,0.3532411456108093
816,0.4367949664592743
819,0.49283838272094727
820,0.3828429579734802
829,0.3771737813949585
833,0.37813207507133484
840,0.3948628604412079
854,0.472103476524353
872,0.37434032559394836
879,0.34894078969955444
883,0.4174010753631592
888,0.4423920810222626
908,0.4166552722454071
926,0.30891919136047363
929,0.4426566958427429
945,0.38371381163597107
951,0.464363694190979
967,0.42081236839294434
980,0.30202919244766235
994,0.44588837027549744
997,0.4180384576320648
999,0.35465389490127563
1014,0.3267982304096222
1016,0.4090493321418762
1018,0.36396723985671997
1026,0.3555065095424652
1036,0.35037732124328613
1047,0.4358593225479126
1060,0.3167039752006531
1085,0.2658388614654541
1087,0.4186871647834778
1099,0.36260175704956055
1116,0.34724006056785583
1126,0.41563913226127625
1128,0.3736807703971863
1141,0.3442227840423584
1146,0.38435763120651245
1158,0.4690382182598114
1164,0.405542254447937
1168,0.33711645007133484
1191,0.3028492331504822
1207,0.4274108409881592
1217,0.4366697669029236
1219,0.28925758600234985
1236,0.37653088569641113
1245,0.24430494010448456
1271,0.28989535570144653
1272,0.5046297311782837
1274,0.39930111169815063
1279,0.2676231861114502
1282,0.3748511075973511
1292,0.3833695352077484
1298,0.3109537959098816
1308,0.25898128747940063
1325,0.2984730899333954
1344,0.3379325866699219
1359,0.22612881660461426
1363,0.31488174200057983
1379,0.340789258480072
1404,0.4560522437095642
1406,0.31117212772369385
1426,0.27228063344955444
1449,0.28835222125053406
1452,0.27711570262908936
1453,0.39101386070251465
1472,0.3661479353904724
1476,0.3781864643096924
1484,0.3556254804134369
1488,0.24524740874767303
1490,0.3311232328414917
1508,0.2460775077342987
1515,0.2687184512615204
1520,0.3180590867996216
1522,0.3051743507385254
1523,0.2787271738052368
1541,0.41608119010925293
1542,0.26672327518463135
1544,0.28981342911720276
1551,0.38340944051742554
1556,0.3680056929588318
1589,0.22987526655197144
1593,0.2645076811313629
1626,0.237632155418396
1640,0.3377774953842163
1644,0.24233321845531464
1656,0.2958615720272064
1662,0.31459975242614746
1675,0.2744373381137848
1685,0.268995463848114
1716,0.2639116644859314
1728,0.1704639047384262
1739,0.2611294984817505
1747,0.2822096347808838
1760,0.23387667536735535
1765,0.32431066036224365
1780,0.24487027525901794
1782,0.3055628538131714
1811,0.32791775465011597
1815,0.3173152208328247
1819,0.3054705858230591
1826,0.2799483835697174
1862,0.23408377170562744
1881,0.2604888379573822
1887,0.28718727827072144
1888,0.40040063858032227
1901,0.21163694560527802
1908,0.23215094208717346
1912,0.32980602979660034
1918,0.23159754276275635
1921,0.3875402808189392
1923,0.2747578024864197
1934,0.2894015610218048
1936,0.17921845614910126
1942,0.32026731967926025
1950,0.21008412539958954
1954,0.32543787360191345
1959,0.22903673350811005
1966,0.23605994880199432
1970,0.2775823473930359
1986,0.15584000945091248
1994,0.26319798827171326
2001,0.3483870029449463
2013,0.28483015298843384
2018,0.29612451791763306
2027,0.2839222550392151
2056,0.18185393512248993
2064,0.21402522921562195
2069,0.48300039768218994
2072,0.23145291209220886
2077,0.2020958662033081
2080,0.40213701128959656
2081,0.19337567687034607
2084,0.3068784177303314
2087,0.26404133439064026
2099,0.27841708064079285
2110,0.2264328896999359
2112,0.2553413212299347
2135,0.21320246160030365
2140,0.3411923348903656
2155,0.26691073179244995
2162,0.3174118399620056
2165,0.1867542266845703
2176,0.3848031759262085
2189,0.2224200814962387
2190,0.32453519105911255
2192,0.2272193431854248
2196,0.16777387261390686
2201,0.27064019441604614
2205,0.291329562664032
2227,0.30836379528045654
2238,0.23971204459667206
2247,0.21113476157188416
2249,0.23198014497756958
2254,0.3321136236190796
2256,0.2657758891582489
2276,0.47444936633110046
2296,0.2634682357311249
2307,0.19093751907348633
2316,0.22428040206432343
2320,0.33905863761901855
2323,0.2668125629425049
2335,0.22880005836486816
2340,0.3450561761856079
2351,0.23566627502441406
2354,0.2735973596572876
2360,0.17085008323192596
2361,0.24845513701438904
2370,0.20234094560146332
2371,0.2592628598213196
2399,0.18678919970989227
2401,0.2877315282821655
2408,0.17732688784599304
2411,0.24874114990234375
2419,0.2501479387283325
2426,0.19396452605724335
2437,0.26009589433670044
2439,0.2323485016822815
2440,0.19560351967811584
2446,0.2392810583114624
2447,0.16231875121593475
2469,0.1789335012435913
2470,0.19018547236919403
2473,0.13730594515800476
2476,0.1260509490966797
2477,0.2523934543132782
2478,0.2698904275894165
2489,0.15419438481330872
2500,0.30128243565559387
2503,0.18110054731369019
