Step,Value
6,0.6875
11,0.8125
56,0.625
59,0.75
107,0.875
117,0.6875
143,0.75
152,0.75
175,0.6875
188,0.5625
198,0.75
214,0.625
221,0.6875
240,0.5833333730697632
266,0.6875
267,0.625
283,0.75
290,0.6875
300,0.5
308,0.6875
333,0.8958333730697632
371,0.7083333730697632
376,0.7916666865348816
379,0.6875
389,0.8333333730697632
397,0.8541666865348816
398,0.7916666865348816
421,0.8541666865348816
438,0.6666666865348816
504,0.7291666865348816
523,0.6875
533,0.8333333730697632
584,0.7708333730697632
599,0.6875
660,0.7708333730697632
664,0.9375
670,0.7708333730697632
679,0.6666666865348816
681,0.8333333730697632
712,0.7291666865348816
724,0.875
738,0.7708333730697632
743,0.8958333730697632
782,0.7916666865348816
817,0.7916666865348816
820,0.9791666865348816
823,0.6666666865348816
826,0.7708333730697632
840,0.8541666865348816
888,0.8958333730697632
894,0.9375
895,0.7083333730697632
899,0.9583333730697632
910,0.6458333730697632
1008,0.9583333730697632
1022,0.9791666865348816
1038,0.8541666865348816
1062,0.6041666865348816
1073,0.7708333730697632
1083,0.9166666865348816
1087,0.8125
1117,0.75
1137,0.75
1221,0.9791666865348816
1244,0.8125
1284,0.7083333730697632
1317,0.9583333730697632
1333,0.9375
1378,0.9583333730697632
1386,0.7291666865348816
1398,0.9791666865348816
1440,0.8541666865348816
1441,0.875
1469,0.7291666865348816
1482,0.9166666865348816
1497,0.8125
1525,0.8958333730697632
1529,0.8333333730697632
1534,0.9583333730697632
1536,0.875
1537,0.9166666865348816
1541,0.9166666865348816
1560,0.8958333730697632
1562,0.9375
1584,0.8541666865348816
1591,0.8541666865348816
1602,0.875
1611,0.875
1661,0.6041666865348816
1670,0.8958333730697632
1702,0.7708333730697632
1708,0.8333333730697632
1717,0.9166666865348816
1726,0.9375
1752,0.8125
1754,0.8541666865348816
1765,0.8541666865348816
1766,0.7083333730697632
1768,0.8958333730697632
1776,0.8333333730697632
1829,0.9166666865348816
1848,0.875
1874,0.8125
1878,0.9375
1896,0.9166666865348816
1934,0.875
1937,0.9166666865348816
1943,0.9166666865348816
1957,0.75
1977,0.75
1991,0.8125
2020,0.8541666865348816
2021,0.7083333730697632
2022,0.875
2033,1.0
2038,0.9791666865348816
2043,0.8333333730697632
2063,0.9583333730697632
2076,0.875
2097,0.9583333730697632
2099,0.8541666865348816
2111,0.8125
2119,0.7916666865348816
2127,0.8958333730697632
2128,0.75
2159,0.875
2166,0.8541666865348816
2170,1.0
2221,0.8958333730697632
2222,0.9375
2234,0.9166666865348816
2237,0.8333333730697632
2245,0.9375
2274,0.8333333730697632
2277,0.9166666865348816
2281,0.8541666865348816
2297,0.9166666865348816
2303,0.875
2329,0.8958333730697632
2343,0.8541666865348816
2345,1.0
2367,0.8541666865348816
2391,0.8958333730697632
2435,0.8958333730697632
2447,0.9583333730697632
2499,0.8125
2539,0.8541666865348816
2568,0.9166666865348816
2589,0.9166666865348816
2592,0.8958333730697632
2604,0.9583333730697632
2617,0.875
2634,1.0
2653,0.8958333730697632
2664,0.9583333730697632
2703,0.8333333730697632
2711,0.8125
2730,0.9166666865348816
2739,0.9583333730697632
2742,0.8541666865348816
2747,0.9166666865348816
2816,0.8125
2820,0.6041666865348816
2852,0.9375
2946,0.8541666865348816
2951,0.9166666865348816
2961,0.7291666865348816
2984,0.8541666865348816
2997,0.8958333730697632
3009,0.9583333730697632
3026,0.875
3064,0.9166666865348816
3068,0.8958333730697632
3077,0.7916666865348816
3091,0.8125
3109,0.9166666865348816
3110,0.875
3133,0.8958333730697632
3173,0.9166666865348816
3184,0.9791666865348816
3201,0.8541666865348816
3209,0.875
3228,0.9583333730697632
3239,1.0
3256,0.8541666865348816
3280,0.9166666865348816
3289,0.9375
3296,0.9583333730697632
3301,0.875
3318,0.9791666865348816
3347,0.9583333730697632
3355,0.9791666865348816
3361,0.8958333730697632
3364,0.9791666865348816
3413,0.9375
3423,0.8541666865348816
3432,0.9791666865348816
3448,0.9375
3453,0.9375
3467,0.9166666865348816
3486,0.9375
3530,0.9166666865348816
3547,0.9375
3552,0.9166666865348816
3566,0.7708333730697632
3568,0.8541666865348816
3597,0.9375
3598,0.9791666865348816
3626,0.9375
3633,0.7708333730697632
3668,0.9166666865348816
3676,0.8958333730697632
3682,0.8125
3685,0.9583333730697632
3695,0.875
3711,0.8541666865348816
3716,0.8541666865348816
3733,0.9375
3737,0.9583333730697632
3747,0.875
3753,0.7291666865348816
3769,0.875
3770,0.9166666865348816
3774,0.9375
3799,0.875
3827,0.8541666865348816
3873,0.9375
3910,0.8125
3911,0.9166666865348816
3915,0.9583333730697632
3916,0.9791666865348816
3930,0.9791666865348816
3935,0.8958333730697632
3965,0.9791666865348816
3966,0.9583333730697632
3977,0.7916666865348816
3979,0.875
3980,0.9375
3981,1.0
4001,0.75
4067,0.9583333730697632
4103,0.9583333730697632
4156,0.8125
4167,0.9375
4175,0.9583333730697632
4178,0.9375
4179,0.9583333730697632
4228,0.9583333730697632
4241,0.9375
4261,0.9166666865348816
4268,0.9166666865348816
4275,0.8541666865348816
4294,0.9791666865348816
4316,0.8958333730697632
4346,0.8958333730697632
4348,0.875
4360,0.875
4374,0.9583333730697632
4378,0.8958333730697632
4394,0.9375
4406,0.9166666865348816
4413,0.9375
4414,1.0
4419,0.9791666865348816
4423,0.9791666865348816
4424,0.8125
4433,0.9375
4454,0.9583333730697632
