Step,Value
5,0.6828269958496094
15,0.6407996416091919
16,0.6084683537483215
23,0.6385316848754883
28,0.6047188639640808
37,0.6527802348136902
39,0.5128790140151978
42,0.5691682696342468
49,0.5686532855033875
56,0.5883844494819641
66,0.5232630968093872
69,0.647070050239563
72,0.5770512819290161
78,0.5311107039451599
81,0.5672029256820679
85,0.5392818450927734
89,0.5773045420646667
104,0.45661449432373047
107,0.567603349685669
111,0.5480494499206543
121,0.4637798070907593
134,0.5986955761909485
136,0.5163670778274536
138,0.5145613551139832
142,0.5129314064979553
145,0.5321319699287415
146,0.5669200420379639
151,0.4538591504096985
156,0.4922828674316406
160,0.5170786380767822
171,0.5234969854354858
175,0.4967045187950134
188,0.5484436750411987
202,0.5251206159591675
213,0.5181166529655457
219,0.456094354391098
221,0.48386022448539734
227,0.456397145986557
239,0.46657270193099976
252,0.3626537322998047
257,0.4461368918418884
260,0.4912595748901367
305,0.38252681493759155
324,0.4392488896846771
327,0.3978506922721863
333,0.4120771288871765
338,0.3607237935066223
340,0.3818931579589844
341,0.41463837027549744
353,0.3069826066493988
376,0.4086415469646454
378,0.35453781485557556
405,0.36902499198913574
420,0.38586872816085815
424,0.3361780047416687
429,0.35044416785240173
436,0.4778592586517334
450,0.3371087908744812
456,0.4693264961242676
465,0.3525528609752655
485,0.30293840169906616
496,0.3779115676879883
505,0.4047510027885437
513,0.38460907340049744
522,0.45989418029785156
526,0.3363491892814636
530,0.4458782374858856
538,0.4552564024925232
552,0.3306494951248169
560,0.31149575114250183
564,0.3217558264732361
590,0.2672959566116333
596,0.2930032014846802
606,0.344774067401886
608,0.35894879698753357
615,0.32832470536231995
633,0.4090704321861267
643,0.37262916564941406
650,0.3562489449977875
652,0.3361683785915375
653,0.3564395606517792
664,0.3404780626296997
666,0.2536092698574066
668,0.38621044158935547
691,0.32676467299461365
707,0.2666458487510681
709,0.35417622327804565
735,0.37827175855636597
740,0.2940300405025482
752,0.25681886076927185
757,0.34972357749938965
759,0.28357788920402527
765,0.3550233542919159
768,0.37252017855644226
773,0.35301604866981506
781,0.3395329415798187
785,0.29300206899642944
793,0.3428308963775635
811,0.35060426592826843
817,0.2386678159236908
826,0.26361894607543945
829,0.4492793679237366
839,0.3209627866744995
843,0.36036938428878784
847,0.2575101852416992
849,0.31327342987060547
851,0.3178670108318329
854,0.48335710167884827
867,0.3012596368789673
875,0.24690549075603485
877,0.3600906729698181
884,0.30768007040023804
900,0.21797887980937958
909,0.2883804440498352
914,0.3835453689098358
921,0.4061184823513031
926,0.26174336671829224
957,0.31061795353889465
983,0.2976303994655609
999,0.2879502773284912
1011,0.2960452437400818
1026,0.2769462764263153
1034,0.25015154480934143
1040,0.27067670226097107
1057,0.36555057764053345
1062,0.19726312160491943
1069,0.3335339426994324
1080,0.2864184081554413
1087,0.239388108253479
1092,0.2732680141925812
1101,0.24077671766281128
1110,0.30590635538101196
1129,0.33754223585128784
1143,0.30651170015335083
1155,0.22519873082637787
1178,0.27869749069213867
1191,0.22079221904277802
1195,0.23490266501903534
1218,0.2921770513057709
1222,0.3083867132663727
1237,0.3471049666404724
1248,0.27675309777259827
1267,0.29186752438545227
1291,0.19162443280220032
1292,0.23718616366386414
1299,0.31229615211486816
1303,0.28279393911361694
1327,0.3046865463256836
1335,0.26469677686691284
1338,0.39215683937072754
1353,0.23309633135795593
1357,0.2957804203033447
1371,0.2815113663673401
1391,0.2542230486869812
1400,0.27862006425857544
1410,0.2343824952840805
1412,0.24349291622638702
1421,0.2187785655260086
1437,0.24953560531139374
1439,0.3334313631057739
1457,0.193600133061409
1460,0.21651515364646912
1467,0.16067183017730713
1475,0.23066064715385437
1477,0.24526023864746094
1483,0.23671206831932068
1485,0.30603909492492676
1499,0.22950845956802368
1503,0.2659844756126404
1514,0.253216952085495
1518,0.2359200417995453
1520,0.26629355549812317
1559,0.2783609926700592
1577,0.28697988390922546
1578,0.3412129878997803
1579,0.28926903009414673
1601,0.15880627930164337
1610,0.3093067705631256
1612,0.2757742404937744
1625,0.2104189246892929
1628,0.1420339196920395
1630,0.20263203978538513
1634,0.3107306957244873
1635,0.27420589327812195
1638,0.34575971961021423
1655,0.28919968008995056
1668,0.3427325487136841
1673,0.30624857544898987
1680,0.2538856565952301
1683,0.21070562303066254
1684,0.3059885501861572
1690,0.2988148629665375
1694,0.24139618873596191
1697,0.18691837787628174
1704,0.2474488615989685
1739,0.2381444275379181
1767,0.20189432799816132
1770,0.302938312292099
1778,0.20354506373405457
1788,0.26842817664146423
1796,0.2946133017539978
1807,0.24965211749076843
1817,0.22516165673732758
1829,0.20602691173553467
1835,0.24372145533561707
1844,0.21485882997512817
1859,0.1854744404554367
1864,0.19949078559875488
1867,0.1999301165342331
1879,0.21574366092681885
1882,0.25917184352874756
1901,0.20610269904136658
1905,0.15334036946296692
1907,0.22236758470535278
1917,0.18076060712337494
1923,0.19109849631786346
1926,0.20634779334068298
1928,0.19795188307762146
1940,0.21929948031902313
1957,0.21266476809978485
1963,0.272769570350647
1986,0.1713811159133911
1994,0.1800185889005661
1997,0.22697216272354126
1998,0.2400028109550476
2005,0.2576201558113098
2015,0.1914869248867035
2020,0.22010642290115356
2029,0.20929110050201416
2031,0.24043850600719452
2036,0.1728629767894745
2039,0.2084846943616867
2047,0.2582171857357025
2060,0.16955740749835968
2064,0.17327097058296204
2090,0.20076212286949158
2091,0.17143850028514862
2117,0.19159698486328125
2120,0.17352372407913208
2123,0.1590382307767868
2153,0.25700950622558594
2169,0.1910141110420227
2237,0.2045818269252777
2243,0.3131762146949768
2247,0.18165867030620575
2275,0.2441134750843048
2302,0.11774508655071259
2313,0.2740742862224579
2333,0.16894584894180298
2335,0.16488730907440186
2344,0.24995943903923035
2388,0.20934465527534485
2390,0.2774951159954071
2401,0.24669048190116882
2404,0.18983671069145203
2424,0.27639612555503845
2425,0.26840418577194214
2448,0.2811136841773987
2450,0.20450787246227264
2451,0.22704945504665375
2459,0.22749285399913788
2464,0.2519122362136841
2467,0.23707109689712524
2475,0.3106763958930969
2478,0.21300384402275085
2488,0.17502574622631073
2492,0.11364546418190002
2496,0.21148847043514252
2502,0.1479528546333313
2512,0.17526540160179138
2514,0.1545746922492981
2516,0.1948823630809784
2529,0.221186101436615
2533,0.16118797659873962
2547,0.14807911217212677
2570,0.16684949398040771
2576,0.1543244570493698
2580,0.197091743350029
2585,0.3473757207393646
2588,0.27878260612487793
2592,0.23183783888816833
2601,0.2214967906475067
2603,0.187771737575531
2613,0.19340042769908905
2625,0.13866636157035828
2628,0.14718829095363617
2630,0.2115767002105713
2695,0.21165621280670166
2700,0.25807708501815796
2703,0.2950294017791748
2717,0.2705997824668884
2750,0.27387091517448425
2756,0.21849781274795532
2761,0.2012225091457367
2763,0.20891396701335907
2769,0.15329711139202118
2800,0.28833693265914917
2801,0.16816698014736176
2812,0.1792295277118683
2813,0.19652621448040009
2833,0.2381017804145813
2847,0.23612627387046814
2848,0.20114831626415253
2852,0.1446298211812973
2859,0.16070541739463806
2860,0.15190207958221436
2862,0.20061814785003662
2873,0.3009274899959564
2885,0.1642892211675644
2889,0.19380870461463928
2911,0.15947571396827698
2923,0.3414326608181
2934,0.19940714538097382
2937,0.18254974484443665
2975,0.1325361728668213
2991,0.11735248565673828
2992,0.3067958652973175
2995,0.18348032236099243
3005,0.3204863965511322
3006,0.2284119427204132
3008,0.23205161094665527
3011,0.15550199151039124
3036,0.15155726671218872
3039,0.19321969151496887
3045,0.2052537500858307
3057,0.2585548758506775
3060,0.1606290340423584
3089,0.19799551367759705
3102,0.19824683666229248
3118,0.22317153215408325
3127,0.236464262008667
3132,0.17252227663993835
3135,0.18827059864997864
3144,0.15725693106651306
3160,0.323111891746521
3166,0.21197287738323212
3181,0.1743851751089096
3187,0.1664123833179474
3188,0.16666582226753235
3202,0.24786663055419922
3203,0.23968560993671417
3224,0.1668280065059662
3228,0.19162267446517944
3248,0.17540141940116882
3249,0.18631994724273682
3280,0.21629074215888977
3297,0.14401975274085999
3308,0.16983187198638916
3328,0.13576951622962952
3334,0.13007840514183044
3342,0.16132251918315887
3343,0.15298688411712646
3344,0.2161923050880432
3354,0.17457132041454315
3368,0.2549336552619934
3370,0.2563460171222687
3372,0.16980509459972382
3378,0.17154529690742493
3381,0.20079033076763153
3398,0.16448430716991425
3405,0.1335259974002838
3417,0.1940058469772339
3435,0.2846626043319702
3443,0.13882726430892944
3446,0.2387952357530594
3459,0.15759867429733276
3462,0.24853551387786865
3463,0.2567625641822815
3469,0.1840313971042633
3477,0.17296648025512695
3484,0.1548307240009308
3490,0.2270766794681549
3509,0.22961963713169098
3514,0.1432037055492401
3531,0.16706889867782593
3533,0.2101079672574997
3539,0.16835176944732666
3540,0.17165391147136688
3543,0.2831147015094757
3545,0.2189919501543045
3546,0.20940141379833221
3562,0.19706985354423523
3575,0.20054881274700165
3586,0.15204574167728424
3597,0.1738286018371582
3600,0.1414956897497177
3603,0.12600664794445038
3613,0.16266289353370667
3632,0.12096482515335083
3633,0.15953652560710907
3639,0.16615471243858337
3641,0.18086007237434387
3645,0.2107231318950653
3647,0.1946105808019638
3663,0.16582414507865906
3677,0.18752461671829224
3694,0.1760438084602356
3697,0.2894471287727356
3700,0.18969468772411346
3703,0.2192402333021164
3706,0.24973063170909882
3711,0.2220325917005539
3715,0.12352361530065536
3719,0.23886911571025848
3721,0.14105212688446045
3722,0.18974356353282928
3723,0.13795045018196106
3739,0.15537722408771515
3746,0.1546415388584137
3759,0.14632105827331543
3779,0.15556073188781738
3783,0.19072335958480835
3789,0.2463744580745697
3794,0.14943502843379974
3809,0.18022489547729492
3812,0.13769236207008362
3817,0.21038198471069336
3852,0.2354649007320404
3856,0.20732645690441132
3861,0.21244703233242035
3872,0.16471967101097107
3921,0.24439504742622375
3923,0.21246428787708282
3929,0.15528284013271332
3930,0.16739270091056824
3931,0.18554401397705078
3932,0.24592934548854828
3933,0.3763791024684906
3935,0.16346344351768494
3945,0.20737922191619873
3952,0.15968374907970428
3962,0.18792203068733215
3968,0.15063908696174622
3980,0.14440032839775085
3989,0.22668741643428802
3997,0.10109029710292816
4030,0.16047367453575134
4049,0.1830560714006424
4052,0.16558101773262024
4058,0.12607041001319885
4060,0.1414819061756134
4063,0.20466077327728271
4079,0.23144662380218506
4086,0.11379194259643555
4094,0.1083751991391182
4113,0.18344414234161377
4137,0.1514948010444641
4148,0.2278161346912384
4153,0.1783769726753235
4170,0.1545730084180832
4171,0.16008974611759186
4173,0.17716288566589355
4179,0.18538641929626465
4186,0.17364394664764404
4187,0.20508401095867157
4205,0.20469850301742554
4206,0.19419655203819275
4215,0.1762823760509491
4222,0.17253628373146057
4232,0.2252117395401001
4236,0.16133348643779755
4241,0.10601838678121567
4249,0.1895417422056198
4252,0.1710101068019867
4257,0.15431644022464752
4266,0.21934735774993896
4282,0.14705833792686462
4285,0.16086864471435547
4314,0.16214974224567413
4316,0.18382003903388977
4317,0.13139766454696655
4327,0.16297698020935059
4362,0.1161307692527771
4363,0.11580096185207367
4365,0.25345540046691895
4366,0.14989638328552246
4367,0.11907972395420074
4376,0.1843959540128708
4377,0.15906350314617157
4392,0.08759891986846924
4395,0.25220030546188354
4403,0.1267489641904831
4404,0.28092360496520996
4435,0.19993126392364502
4437,0.2217421978712082
4452,0.15625227987766266
4463,0.20647022128105164
4474,0.12152658402919769
4479,0.13143151998519897
4490,0.17285819351673126
4501,0.15093429386615753
4503,0.19345985352993011
4516,0.11669256538152695
4527,0.1325560212135315
4528,0.18380217254161835
4529,0.3579746186733246
4531,0.14025527238845825
4534,0.18521931767463684
4537,0.23830756545066833
4541,0.15193632245063782
4549,0.2271699607372284
4562,0.1550404578447342
4574,0.21500608325004578
4575,0.1592005342245102
4582,0.1424233317375183
4584,0.22363412380218506
4588,0.20175878703594208
4611,0.18608829379081726
4617,0.16021272540092468
4620,0.24141740798950195
4622,0.17946742475032806
4629,0.21188247203826904
4637,0.18731479346752167
4650,0.17698222398757935
4688,0.2629510462284088
4689,0.20739731192588806
4703,0.16574323177337646
4704,0.19968144595623016
4715,0.13932307064533234
4717,0.14325980842113495
4730,0.12027272582054138
4739,0.15613584220409393
4740,0.14173844456672668
4744,0.19062665104866028
4750,0.1594434529542923
4761,0.09049409627914429
4768,0.20769695937633514
4769,0.15968970954418182
4771,0.2309565544128418
4772,0.13712060451507568
4775,0.14774858951568604
4778,0.12098153680562973
4783,0.27383726835250854
4811,0.19122594594955444
4824,0.10582052171230316
4832,0.22105419635772705
4851,0.10908974707126617
4854,0.17402175068855286
4887,0.14327403903007507
4888,0.14409425854682922
4892,0.13250523805618286
4894,0.13398462533950806
4904,0.2611028552055359
4910,0.14363345503807068
4911,0.23370641469955444
4916,0.20860427618026733
4921,0.12629161775112152
4926,0.1568431854248047
4940,0.17703817784786224
4959,0.15200594067573547
4980,0.17971482872962952
4989,0.20643705129623413
4994,0.2997543513774872
5002,0.24196283519268036
5014,0.22543969750404358
5045,0.14191555976867676
5049,0.1399589329957962
5056,0.2671135663986206
5070,0.15510782599449158
5084,0.1548120528459549
5089,0.13583961129188538
5106,0.13817858695983887
5117,0.1866823136806488
5118,0.06915098428726196
5135,0.1732805371284485
5141,0.24844986200332642
5159,0.14635056257247925
5168,0.12283875793218613
5175,0.13889020681381226
5178,0.1639781892299652
5198,0.1919693946838379
5210,0.13529840111732483
5228,0.14297600090503693
5244,0.12766936421394348
5246,0.16064810752868652
5270,0.17804893851280212
5273,0.17827603220939636
5275,0.24365633726119995
5280,0.15550565719604492
5297,0.21267347037792206
5308,0.10974952578544617
5312,0.08581477403640747
5319,0.13958188891410828
5325,0.16118068993091583
5338,0.22784487903118134
5349,0.21803729236125946
5352,0.12252521514892578
5361,0.15383020043373108
5375,0.08941072225570679
5377,0.19262298941612244
5391,0.17508134245872498
5412,0.19151797890663147
5418,0.11152440309524536
5438,0.18805113434791565
5440,0.16366645693778992
5443,0.14252585172653198
5450,0.12988007068634033
5455,0.0958547443151474
5462,0.2757242023944855
5486,0.1789584755897522
5494,0.2440221607685089
5508,0.2637893259525299
5520,0.12324552237987518
5522,0.1619618982076645
5524,0.08253796398639679
5535,0.18619757890701294
5539,0.13081476092338562
5549,0.153432235121727
5563,0.10431016981601715
5565,0.21446481347084045
5571,0.1328725516796112
5601,0.12132053822278976
5611,0.2564152777194977
5631,0.10098253190517426
5632,0.14684508740901947
5641,0.16773831844329834
5646,0.12727195024490356
5650,0.17038783431053162
5655,0.11277121305465698
5661,0.1511576771736145
5664,0.14184752106666565
5666,0.17917859554290771
5680,0.25357431173324585
5681,0.09961998462677002
5694,0.2019042819738388
5705,0.10503528267145157
5714,0.18046051263809204
5740,0.17001399397850037
5754,0.1571538746356964
5780,0.16282294690608978
5781,0.19217336177825928
5785,0.16189810633659363
5787,0.12549416720867157
5788,0.15947145223617554
5792,0.18822869658470154
5799,0.25749146938323975
5800,0.12128818035125732
5805,0.1256558746099472
5813,0.14377732574939728
5817,0.1383359283208847
5820,0.13775110244750977
5830,0.13308171927928925
5831,0.1411716639995575
5833,0.12032400071620941
5849,0.11671856045722961
5854,0.12482509016990662
5860,0.2293301522731781
5866,0.18742287158966064
5870,0.17559760808944702
5880,0.14411471784114838
5882,0.17024728655815125
5887,0.18077628314495087
5892,0.18903952836990356
5900,0.17003779113292694
5908,0.1832258403301239
5912,0.14424358308315277
5925,0.13519993424415588
5927,0.2236953228712082
5930,0.15328055620193481
5933,0.2010812759399414
5935,0.09319331496953964
5937,0.1581573188304901
5949,0.10224379599094391
5964,0.13038934767246246
5971,0.12306161969900131
5973,0.15096087753772736
5980,0.1405857801437378
5990,0.17620357871055603
5991,0.10678716748952866
5995,0.12236960977315903
6003,0.16850659251213074
6006,0.1217958927154541
6018,0.1876414269208908
6046,0.2104116678237915
6053,0.177566260099411
6056,0.10600075125694275
6058,0.11553885787725449
6060,0.19910041987895966
6062,0.0725879818201065
6082,0.20717155933380127
6090,0.13929736614227295
6093,0.11927326023578644
6098,0.11457447707653046
6104,0.19046872854232788
6121,0.1531454622745514
6122,0.189728781580925
6136,0.18899142742156982
6138,0.07946474850177765
6141,0.2007865607738495
6151,0.1388382911682129
6163,0.16144275665283203
6197,0.14331161975860596
6209,0.17358307540416718
6213,0.2585737109184265
6215,0.1439094841480255
6228,0.14130768179893494
6240,0.12158110737800598
6250,0.17430493235588074
6258,0.164142906665802
6269,0.10763148963451385
6270,0.11452542245388031
6294,0.1743684709072113
6301,0.21274563670158386
6307,0.09239743649959564
6308,0.12585899233818054
6315,0.11612507700920105
6320,0.13858662545681
6332,0.1150369644165039
6333,0.1870427429676056
6334,0.08069562911987305
6353,0.09591424465179443
6355,0.18043959140777588
6356,0.16124878823757172
6376,0.12751679122447968
6379,0.14528194069862366
6394,0.22768887877464294
6397,0.13921086490154266
6408,0.1436048448085785
6409,0.09285475313663483
6410,0.14254528284072876
6423,0.1601696014404297
6431,0.11585219204425812
6440,0.11029570549726486
6455,0.10422736406326294
6468,0.12605208158493042
6476,0.1629021316766739
6488,0.14811007678508759
6502,0.11223693937063217
6504,0.14583662152290344
6511,0.16520535945892334
6512,0.15824878215789795
6519,0.12374856323003769
6522,0.05996597558259964
6535,0.19809304177761078
6537,0.10420151799917221
6540,0.13898855447769165
6548,0.18801188468933105
6557,0.11442696303129196
6580,0.12622547149658203
6581,0.1054406389594078
6587,0.17994540929794312
6590,0.15232697129249573
6596,0.09858030080795288
6600,0.11936863511800766
6603,0.13709411025047302
6606,0.19768750667572021
6609,0.19006231427192688
6616,0.12670394778251648
6627,0.18302366137504578
6638,0.09297102689743042
6672,0.17198395729064941
6673,0.16739735007286072
6709,0.12034069001674652
6712,0.09788411855697632
6714,0.15573233366012573
6716,0.2195156067609787
6717,0.1960451602935791
6721,0.12543727457523346
6722,0.18968939781188965
6731,0.13003748655319214
6737,0.176065132021904
6788,0.162383034825325
6800,0.1402471959590912
6813,0.14301159977912903
6815,0.11330514401197433
6829,0.12810680270195007
6844,0.1545933485031128
6845,0.17810863256454468
6848,0.15269477665424347
6852,0.11824865639209747
6859,0.15888045728206635
6875,0.09265482425689697
6896,0.1071486696600914
6900,0.11429375410079956
6910,0.18602244555950165
6942,0.1589561104774475
6963,0.1103367730975151
6973,0.17545215785503387
6979,0.13334396481513977
6983,0.0914541482925415
7013,0.10777046531438828
7024,0.17726799845695496
7029,0.08980678021907806
7036,0.1392437219619751
7045,0.18131396174430847
7053,0.15906205773353577
7062,0.09773272275924683
7069,0.06983555108308792
7081,0.17534810304641724
7086,0.15241488814353943
7102,0.14865154027938843
7115,0.12001185119152069
7117,0.2107950896024704
7124,0.18299174308776855
7144,0.14060665667057037
7158,0.15887032449245453
7168,0.14630721509456635
7179,0.08769343793392181
7180,0.1448066532611847
7181,0.1344907283782959
7185,0.07720980048179626
7213,0.09572562575340271
7220,0.09419261664152145
7237,0.1866815984249115
7239,0.1334414929151535
7244,0.20156779885292053
7252,0.19649307429790497
7253,0.18317970633506775
7254,0.12248580157756805
7257,0.1856791377067566
7259,0.1138860434293747
7273,0.18904182314872742
7277,0.14401671290397644
7285,0.09611779451370239
7315,0.17430561780929565
7346,0.12764376401901245
7349,0.12364418804645538
7351,0.09586318582296371
7367,0.08202973008155823
7374,0.15634657442569733
7375,0.11734819412231445
7378,0.15040147304534912
7400,0.13600900769233704
7401,0.12477712333202362
7403,0.16727828979492188
7411,0.14533472061157227
7412,0.08676458895206451
7438,0.16546455025672913
7439,0.09439602494239807
7440,0.0918765664100647
7451,0.1565055400133133
7453,0.10607235133647919
7456,0.12971389293670654
7472,0.1584509015083313
7474,0.066325843334198
7482,0.1315281242132187
7485,0.11725011467933655
7512,0.10392430424690247
7518,0.13859932124614716
7526,0.10453885048627853
7528,0.14558826386928558
7532,0.17646078765392303
7540,0.08484522998332977
7547,0.1087685227394104
7563,0.20174828171730042
7566,0.19093160331249237
7579,0.1748141646385193
7582,0.08679967373609543
7587,0.12521818280220032
7606,0.14211270213127136
7614,0.1051936149597168
7618,0.2213355004787445
7619,0.09979518502950668
7636,0.12533479928970337
7674,0.14679747819900513
7675,0.23072421550750732
7677,0.10635481774806976
7690,0.08923372626304626
7717,0.13063935935497284
7721,0.12101924419403076
7724,0.2789584994316101
7726,0.0869520902633667
7740,0.0934431403875351
7749,0.16169634461402893
7757,0.16210611164569855
7758,0.11872821301221848
7765,0.10846643894910812
7784,0.17983239889144897
7787,0.09112727642059326
7799,0.1592044234275818
7853,0.13476358354091644
7858,0.15507355332374573
7860,0.15430894494056702
7861,0.15914729237556458
7862,0.09816743433475494
7882,0.14471903443336487
7883,0.26253053545951843
7893,0.11050208657979965
7901,0.1396220177412033
7926,0.1668686717748642
7932,0.15397614240646362
7934,0.13784828782081604
7946,0.08416471630334854
7957,0.2359173744916916
7986,0.0702800303697586
7990,0.1039455235004425
7997,0.12336861342191696
8002,0.134901762008667
8005,0.08114829659461975
8008,0.08310451358556747
8014,0.1826864778995514
8035,0.13973288238048553
8065,0.09332551062107086
8077,0.0578334704041481
8078,0.17250585556030273
8087,0.2197854220867157
8092,0.08430139720439911
8103,0.11848950386047363
8108,0.09043087810277939
8109,0.20710885524749756
8110,0.09965406358242035
8127,0.11443577706813812
8138,0.12929962575435638
8156,0.16924868524074554
8160,0.13257774710655212
8175,0.2012351006269455
8188,0.18832826614379883
8196,0.10485905408859253
8197,0.11762285232543945
8202,0.09154012054204941
8216,0.11267680674791336
8217,0.12503582239151
8218,0.11479397863149643
8235,0.19519388675689697
8254,0.11198611557483673
8264,0.10684028267860413
8265,0.09009361267089844
8273,0.09668952226638794
8277,0.1144893690943718
8280,0.1462215632200241
8287,0.08472248166799545
8290,0.10672062635421753
8296,0.1126740500330925
8297,0.31103700399398804
8324,0.14369553327560425
8326,0.13256248831748962
8328,0.10784556716680527
8341,0.190128892660141
8350,0.19974935054779053
8363,0.09255848824977875
8387,0.21290943026542664
8389,0.10229729115962982
8398,0.2298562228679657
8404,0.06812533736228943
8410,0.14074137806892395
8411,0.16502109169960022
8426,0.10508589446544647
8427,0.14323531091213226
8431,0.13561823964118958
8432,0.15448293089866638
8434,0.10348281264305115
8440,0.2654907703399658
8495,0.11383479088544846
8501,0.2176213562488556
8507,0.1362191140651703
8533,0.12905606627464294
8543,0.1486208736896515
8548,0.10540543496608734
8552,0.18261826038360596
8562,0.16600504517555237
8573,0.12469547986984253
8591,0.14703470468521118
8596,0.10524550080299377
8611,0.09175048768520355
8614,0.1152910441160202
8621,0.09119967371225357
8624,0.162684828042984
8635,0.11712466180324554
8646,0.08479712903499603
8665,0.12617814540863037
8670,0.11923974752426147
8690,0.13932675123214722
8694,0.11073430627584457
8696,0.11557367444038391
8707,0.08077874779701233
8711,0.26321783661842346
8754,0.17510545253753662
8755,0.1511894315481186
8763,0.07667835056781769
8769,0.1020519882440567
8775,0.08200472593307495
8780,0.290494829416275
8781,0.08941000699996948
8785,0.11493276059627533
8818,0.11657833307981491
8823,0.06011711061000824
8828,0.1795165091753006
8835,0.16895130276679993
8849,0.0446091964840889
8857,0.12555891275405884
8862,0.17163841426372528
8884,0.15082097053527832
8901,0.09431928396224976
8902,0.11418326944112778
8914,0.13404405117034912
8918,0.13499715924263
8934,0.23402997851371765
8938,0.11882263422012329
8952,0.09745775908231735
8964,0.156187504529953
8968,0.08515433967113495
8982,0.22300657629966736
