Step,Value
11,0.6613068580627441
41,0.6662248373031616
57,0.5163758993148804
87,0.5039512515068054
102,0.6020691394805908
172,0.5082052946090698
181,0.46778982877731323
225,0.55229651927948
253,0.5606451630592346
259,0.5797933340072632
261,0.5211913585662842
267,0.6544317603111267
280,0.6243492364883423
281,0.6228736042976379
298,0.7090440988540649
341,0.7030252814292908
375,0.4693981409072876
436,0.702098548412323
441,0.6771759986877441
444,0.539509654045105
451,0.7045373320579529
475,0.790369987487793
496,0.4665573537349701
507,0.40184664726257324
531,0.44733667373657227
535,0.403469979763031
614,0.6362577676773071
624,0.4350200295448303
654,0.3856591582298279
668,0.4093032479286194
696,0.30371955037117004
707,0.43012723326683044
748,0.4180162847042084
757,0.4497213363647461
758,0.5149756669998169
761,0.34440797567367554
772,0.445027232170105
777,0.5141388177871704
783,0.2831316590309143
790,0.48094815015792847
824,0.4749162197113037
832,0.42962926626205444
855,0.4285491406917572
886,0.4126231074333191
907,0.39994245767593384
913,0.6241196990013123
926,0.5776969790458679
943,0.40553995966911316
954,0.3215155303478241
966,0.6423224210739136
969,0.437762975692749
989,0.5799831748008728
996,0.48245418071746826
997,0.3960772156715393
1009,0.39197883009910583
1021,0.5569524765014648
1030,0.367262601852417
1034,0.37394699454307556
1039,0.35099291801452637
1045,0.33887189626693726
1091,0.31142979860305786
1109,0.3329160213470459
1115,0.4758469760417938
1141,0.33258557319641113
1153,0.36464953422546387
1176,0.38756608963012695
1188,0.40200144052505493
1198,0.37259095907211304
1211,0.36337417364120483
1216,0.3207545578479767
1264,0.3364259600639343
1300,0.4465261399745941
1322,0.3603822588920593
1348,0.45692819356918335
1384,0.40219491720199585
1391,0.33206096291542053
1414,0.4105825424194336
1436,0.4048101305961609
1450,0.42208975553512573
1473,0.3304693102836609
1486,0.43666547536849976
1512,0.1943032145500183
1525,0.2264794409275055
1527,0.46017158031463623
1562,0.36905765533447266
1580,0.3476451337337494
1583,0.33274367451667786
1592,0.29832732677459717
1600,0.33414575457572937
1602,0.3430604338645935
1603,0.37363356351852417
1639,0.34137850999832153
1663,0.30499929189682007
1696,0.2572757601737976
1713,0.4042929410934448
1724,0.3108553886413574
1767,0.2731402516365051
1791,0.3868623375892639
1805,0.2858310341835022
1851,0.3922938108444214
1862,0.3929632604122162
1864,0.38785800337791443
1867,0.29592767357826233
1874,0.2864285111427307
1888,0.30320388078689575
1915,0.4314051568508148
1916,0.30460914969444275
1989,0.2767820954322815
2022,0.2758249044418335
2023,0.3355071544647217
2025,0.2548682689666748
2055,0.3082916736602783
2070,0.22788763046264648
2085,0.33734092116355896
2101,0.3723364770412445
2102,0.32592496275901794
2151,0.1505049616098404
2152,0.5101839303970337
2160,0.3967827260494232
2181,0.39721712470054626
2182,0.29243069887161255
2186,0.36053305864334106
2216,0.26548290252685547
2229,0.19373933970928192
2234,0.35070905089378357
2261,0.19188758730888367
2265,0.2780492603778839
2286,0.32362475991249084
2289,0.42038556933403015
2290,0.3296666741371155
2296,0.2129002809524536
2327,0.27751868963241577
2335,0.3460395336151123
2360,0.3259899616241455
2402,0.2637978792190552
2405,0.34830936789512634
2435,0.20070672035217285
2448,0.30106496810913086
2469,0.20286528766155243
2522,0.22425012290477753
2552,0.2676703929901123
2553,0.19971436262130737
2558,0.1842128038406372
2563,0.3663961887359619
2581,0.22100132703781128
2585,0.18423835933208466
2597,0.20317703485488892
2617,0.45857203006744385
2636,0.2882634103298187
2652,0.27503323554992676
2685,0.13860589265823364
2693,0.21716104447841644
2711,0.4491598606109619
2731,0.2486179769039154
2734,0.13394783437252045
2735,0.1814127266407013
2736,0.2540087103843689
2754,0.3821380138397217
2799,0.3025505542755127
2813,0.3390427231788635
2823,0.3714652955532074
2825,0.22724677622318268
2852,0.24429094791412354
2868,0.2686990201473236
2909,0.2634885013103485
2952,0.3511151671409607
2958,0.2365255355834961
2968,0.22705382108688354
2972,0.19076725840568542
2986,0.2295931577682495
3014,0.16708731651306152
3016,0.17808786034584045
3028,0.2858213186264038
3045,0.180767223238945
