Step,Value
13,0.75
17,0.7599999904632568
19,0.625
32,0.65625
45,0.625
50,0.625
54,0.75
56,0.6875
70,0.71875
71,0.800000011920929
97,0.59375
105,0.78125
116,0.6399999856948853
121,0.75
128,0.65625
133,0.75
154,0.75
159,0.5625
162,0.71875
182,0.71875
185,0.71875
194,0.71875
197,0.7599999904632568
206,0.7599999904632568
210,0.625
212,0.5625
230,0.7916666865348816
232,0.71875
237,0.7291666865348816
253,0.78125
254,0.71875
281,0.84375
283,0.71875
287,0.6666666865348816
293,0.8333333730697632
296,0.6800000071525574
298,0.71875
314,0.746666669845581
315,0.84375
323,0.7200000286102295
324,0.8229166865348816
325,0.6875
330,0.7916666865348816
341,0.6800000071525574
343,0.6770833730697632
346,0.7083333730697632
347,0.6979166865348816
372,0.6354166865348816
374,0.71875
380,0.8333333730697632
385,0.7083333730697632
407,0.78125
434,0.75
451,0.8541666865348816
458,0.9200000166893005
467,0.6266666650772095
487,0.625
494,0.6933333277702332
498,0.8125
524,0.75
528,0.7916666865348816
542,0.6666666865348816
559,0.8229166865348816
561,0.9375
572,0.7291666865348816
578,0.75
581,0.6770833730697632
592,0.7708333730697632
609,0.5416666865348816
614,0.78125
630,0.6770833730697632
641,0.7395833730697632
655,0.8958333730697632
660,0.7291666865348816
665,0.8266667127609253
680,0.7291666865348816
686,0.8229166865348816
687,0.875
689,0.7708333730697632
691,0.8125
699,0.6666666865348816
704,0.8541666865348816
712,0.7916666865348816
714,0.75
721,0.84375
724,0.9479166865348816
727,0.71875
733,0.7604166865348816
737,0.746666669845581
738,0.8229166865348816
756,0.8020833730697632
758,0.84375
770,0.8645833730697632
787,0.71875
788,0.7395833730697632
808,0.8333333730697632
816,0.84375
823,0.7916666865348816
832,0.8229166865348816
846,0.78125
847,0.7916666865348816
848,0.8854166865348816
849,0.9583333730697632
859,0.8541666865348816
866,0.6875
878,0.8020833730697632
892,0.7604166865348816
900,0.78125
901,0.90625
902,0.8645833730697632
903,0.8645833730697632
909,0.6666666865348816
926,0.8799999952316284
933,0.7916666865348816
955,0.90625
958,0.8854166865348816
960,0.9270833730697632
962,0.8266667127609253
998,0.9200000166893005
1003,0.8333333730697632
1004,0.8645833730697632
1013,0.8229166865348816
1015,0.8333333730697632
1020,0.90625
1032,0.7916666865348816
1034,0.8133333325386047
1072,0.84375
1076,0.9166666865348816
1090,0.8229166865348816
1116,0.8854166865348816
1132,0.8333333730697632
1139,0.875
1147,0.8333333730697632
1150,0.84375
1177,0.9375
1182,0.90625
1191,0.875
1198,0.8229166865348816
1213,0.8958333730697632
1219,0.9375
1222,0.8333333730697632
1223,0.9066666960716248
1227,0.8854166865348816
